0.500705237	0	0.5
0.502115701	1	0.501410471
0.503526139	2	0.502820924
0.504936533	3	0.504231343
0.506346865	4	0.505641708
0.507757118	5	0.507052003
0.509167274	6	0.508462209
0.510577315	7	0.50987231
0.511987224	8	0.511282287
0.513396984	9	0.512692124
0.514806576	10	0.514101802
0.516215983	11	0.515511303
0.517625187	12	0.516920611
0.519034171	13	0.518329708
0.520442918	14	0.519738575
0.521851409	15	0.521147196
0.523259627	16	0.522555553
0.524667555	17	0.523963628
0.526075175	18	0.525371404
0.527482469	19	0.526778864
0.528889421	20	0.528185989
0.530296012	21	0.529592762
0.531702225	22	0.530999166
0.533108042	23	0.532405184
0.534513447	24	0.533810797
0.535918421	25	0.535215989
0.537322948	26	0.536620741
0.538727009	27	0.538025038
0.540130588	28	0.53942886
0.541533667	29	0.540832191
0.542936228	30	0.542235013
0.544338255	31	0.54363731
0.54573973	32	0.545039063
0.547140636	33	0.546440255
0.548540955	34	0.54784087
0.549940671	35	0.54924089
0.551339766	36	0.550640297
0.552738222	37	0.552039075
0.554136023	38	0.553437205
0.555533151	39	0.554834672
0.55692959	40	0.556231458
0.558325322	41	0.557627546
0.55972033	42	0.559022918
0.561114598	43	0.560417558
0.562508107	44	0.561811448
0.563900841	45	0.563204572
0.565292784	46	0.564596913
0.566683918	47	0.565988453
0.568074226	48	0.567379176
0.569463691	49	0.568769065
0.570852297	50	0.570158102
0.572240026	51	0.571546272
0.573626863	52	0.572933557
0.57501279	53	0.574319941
0.57639779	54	0.575705407
0.577781847	55	0.577089937
0.579164944	56	0.578473517
0.580547065	57	0.579856128
0.581928192	58	0.581237754
0.58330831	59	0.582618379
0.584687402	60	0.583997986
0.586065452	61	0.585376558
0.587442442	62	0.58675408
0.588818357	63	0.588130535
0.590193181	64	0.589505907
0.591566896	65	0.590880178
0.592939487	66	0.592253333
0.594310938	67	0.593625356
0.595681232	68	0.594996231
0.597050353	69	0.59636594
0.598418285	70	0.597734469
0.599785013	71	0.599101801
0.601150519	72	0.60046792
0.602514788	73	0.601832809
0.603877805	74	0.603196454
0.605239553	75	0.604558839
0.606600016	76	0.605919946
0.607959179	77	0.607279761
0.609317026	78	0.608638268
0.610673541	79	0.609995451
0.612028709	80	0.611351295
0.613382514	81	0.612705783
0.61473494	82	0.6140589
0.616085973	83	0.615410632
0.617435596	84	0.616760961
0.618783794	85	0.618109874
0.620130552	86	0.619457354
0.621475855	87	0.620803386
0.622819687	88	0.622147956
0.624162033	89	0.623491047
0.625502879	90	0.624832645
0.626842208	91	0.626172734
0.628180007	92	0.6275113
0.629516259	93	0.628848327
0.630850951	94	0.630183801
0.632184067	95	0.631517707
0.633515593	96	0.632850029
0.634845513	97	0.634180754
0.636173813	98	0.635509867
0.63750048	99	0.636837352
0.638825497	100	0.638163195
0.64014885	101	0.639487382
0.641470526	102	0.640809899
0.642790509	103	0.64213073
0.644108786	104	0.643449862
0.645425342	105	0.64476728
0.646740162	106	0.64608297
0.648053234	107	0.647396918
0.649364542	108	0.648709109
0.650674073	109	0.650019531
0.651981813	110	0.651328168
0.653287748	111	0.652635007
0.654591864	112	0.653940034
0.655894147	113	0.655243235
0.657194584	114	0.656544597
0.658493161	115	0.657844106
0.659789865	116	0.659141748
0.661084681	117	0.66043751
0.662377598	118	0.661731378
0.6636686	119	0.663023339
0.664957676	120	0.66431338
0.666244811	121	0.665601487
0.667529993	122	0.666887647
0.668813209	123	0.668171848
0.670094445	124	0.669454075
0.671373689	125	0.670734317
0.672650927	126	0.67201256
0.673926148	127	0.673288791
0.675199338	128	0.674562997
0.676470484	129	0.675835167
0.677739574	130	0.677105287
0.679006596	131	0.678373345
0.680271537	132	0.679639327
0.681534385	133	0.680903223
0.682795127	134	0.68216502
0.684053751	135	0.683424704
0.685310245	136	0.684682265
0.686564597	137	0.685937689
0.687816795	138	0.687190966
0.689066827	139	0.688442082
0.690314681	140	0.689691027
0.691560345	141	0.690937788
0.692803809	142	0.692182353
0.694045059	143	0.693424711
0.695284085	144	0.694664851
0.696520874	145	0.69590276
0.697755417	146	0.697138427
0.698987701	147	0.698371842
0.700217714	148	0.699602992
0.701445447	149	0.700831867
0.702670888	150	0.702058455
0.703894025	151	0.703282745
0.705114848	152	0.704504727
0.706333347	153	0.705724389
0.707549509	154	0.706941721
0.708763325	155	0.708156711
0.709974784	156	0.70936935
0.711183876	157	0.710579627
0.712390589	158	0.71178753
0.713594914	159	0.712993051
0.71479684	160	0.714196178
0.715996357	161	0.715396901
0.717193456	162	0.716595209
0.718388125	163	0.717791094
0.719580355	164	0.718984545
0.720770135	165	0.720175552
0.721957458	166	0.721364104
0.723142311	167	0.722550194
0.724324687	168	0.723733809
0.725504574	169	0.724914942
0.726681965	170	0.726093582
0.727856848	171	0.72726972
0.729029216	172	0.728443347
0.730199059	173	0.729614454
0.731366367	174	0.73078303
0.732531132	175	0.731949068
0.733693344	176	0.733112558
0.734852995	177	0.734273491
0.736010076	178	0.735431858
0.737164579	179	0.73658765
0.738316493	180	0.73774086
0.739465812	181	0.738891478
0.740612526	182	0.740039495
0.741756627	183	0.741184904
0.742898107	184	0.742327695
0.744036957	185	0.743467861
0.74517317	186	0.744605394
0.746306737	187	0.745740284
0.74743765	188	0.746872525
0.748565902	189	0.748002109
0.749691484	190	0.749129027
0.750814389	191	0.750253272
0.75193461	192	0.751374835
0.753052138	193	0.752493711
0.754166966	194	0.75360989
0.755279087	195	0.754723366
0.756388494	196	0.755834131
0.75749518	197	0.756942178
0.758599136	198	0.758047499
0.759700357	199	0.759150089
0.760798835	200	0.760249939
0.761894563	201	0.761347043
0.762987535	202	0.762441394
0.764077744	203	0.763532985
0.765165183	204	0.76462181
0.766249846	205	0.765707862
0.767331726	206	0.766791134
0.768410817	207	0.767871621
0.769487113	208	0.768949315
0.770560608	209	0.770024211
0.771631295	210	0.771096303
0.772699169	211	0.772165584
0.773764223	212	0.773232048
0.774826451	213	0.774295691
0.775885849	214	0.775356505
0.77694241	215	0.776414485
0.777996129	216	0.777469625
0.779047	217	0.778521921
0.780095018	218	0.779571366
0.781140177	219	0.780617955
0.782182473	220	0.781661683
0.783221899	221	0.782702545
0.784258452	222	0.783740535
0.785292126	223	0.784775649
0.786322916	224	0.785807882
0.787350818	225	0.786837228
0.788375826	226	0.787863684
0.789397936	227	0.788887244
0.790417144	228	0.789907903
0.791433445	229	0.790925658
0.792446834	230	0.791940504
0.793457308	231	0.792952436
0.794464862	232	0.79396145
0.795469492	233	0.794967543
0.796471194	234	0.795970709
0.797469964	235	0.796970946
0.798465799	236	0.797968249
0.799458693	237	0.798962614
0.800448645	238	0.799954037
0.801435649	239	0.800942516
0.802419703	240	0.801928045
0.803400804	241	0.802910623
0.804378947	242	0.803890245
0.805354129	243	0.804866908
0.806326348	244	0.805840609
0.8072956	245	0.806811345
0.808261882	246	0.807779113
0.809225192	247	0.808743909
0.810185526	248	0.809705731
0.811142881	249	0.810664576
0.812097255	250	0.811620441
0.813048646	251	0.812573324
0.81399705	252	0.813523222
0.814942466	253	0.814470132
0.815884891	254	0.815414052
0.816824322	255	0.816354981
0.817760758	256	0.817292915
0.818694196	257	0.818227852
0.819624635	258	0.81915979
0.820552071	259	0.820088728
0.821476505	260	0.821014664
0.822397933	261	0.821937595
0.823316354	262	0.822857519
0.824231766	263	0.823774436
0.825144169	264	0.824688344
0.826053559	265	0.825599241
0.826959937	266	0.826507125
0.8278633	267	0.827411996
0.828763648	268	0.828313851
0.829660979	269	0.829212691
0.830555292	270	0.830108513
0.831446587	271	0.831001317
0.832334861	272	0.831891101
0.833220115	273	0.832777866
0.834102348	274	0.833661609
0.834981559	275	0.834542331
0.835857747	276	0.835420031
0.836730913	277	0.836294708
0.837601054	278	0.837166361
0.838468172	279	0.838034991
0.839332266	280	0.838900597
0.840193335	281	0.839763178
0.841051379	282	0.840622735
0.841906399	283	0.841479267
0.842758395	284	0.842332775
0.843607366	285	0.843183258
0.844453312	286	0.844030717
0.845296234	287	0.844875151
0.846136133	288	0.845716562
0.846973008	289	0.846554948
0.84780686	290	0.847390312
0.84863769	291	0.848222653
0.849465498	292	0.849051971
0.850290284	293	0.849878269
0.851112051	294	0.850701545
0.851930798	295	0.851521802
0.852746526	296	0.852339039
0.853559236	297	0.853153258
0.85436893	298	0.85396446
0.855175608	299	0.854772646
0.855979272	300	0.855577817
0.856779923	301	0.856379974
0.857577562	302	0.857179119
0.858372191	303	0.857975252
0.85916381	304	0.858768376
0.859952423	305	0.859558492
0.860738029	306	0.860345602
0.861520632	307	0.861129706
0.862300232	308	0.861910807
0.863076831	309	0.862688907
0.863850432	310	0.863464007
0.864621037	311	0.864236109
0.865388646	312	0.865005216
0.866153263	313	0.865771329
0.86691489	314	0.86653445
0.867673528	315	0.867294582
0.86842918	316	0.868051727
0.869181848	317	0.868805887
0.869931536	318	0.869557065
0.870678244	319	0.870305262
0.871421977	320	0.871050482
0.872162735	321	0.871792728
0.872900523	322	0.872532
0.873635343	323	0.873268304
0.874367197	324	0.87400164
0.875096088	325	0.874732013
0.87582202	326	0.875459424
0.876544996	327	0.876183877
0.877265017	328	0.876905375
0.877982088	329	0.877623921
0.878696212	330	0.878339518
0.879407392	331	0.87905217
0.88011563	332	0.879761878
0.880820932	333	0.880468648
0.881523299	334	0.881172482
0.882222735	335	0.881873383
0.882919245	336	0.882571356
0.883612831	337	0.883266403
0.884303497	338	0.883958528
0.884991246	339	0.884647736
0.885676084	340	0.885334029
0.886358012	341	0.886017411
0.887037036	342	0.886697887
0.887713159	343	0.88737546
0.888386385	344	0.888050134
0.889056719	345	0.888721913
0.889724163	346	0.889390802
0.890388723	347	0.890056804
0.891050403	348	0.890719923
0.891709206	349	0.891380164
0.892365138	350	0.892037531
0.893018202	351	0.892692028
0.893668402	352	0.89334366
0.894315745	353	0.893992431
0.894960233	354	0.894638345
0.895601871	355	0.895281408
0.896240665	356	0.895921623
0.896876618	357	0.896558996
0.897509736	358	0.897193531
0.898140023	359	0.897825233
0.898767484	360	0.898454106
0.899392124	361	0.899080156
0.900013947	362	0.899703387
0.900632959	363	0.900323804
0.901249165	364	0.900941413
0.90186257	365	0.901556218
0.902473179	366	0.902168224
0.903080997	367	0.902777436
0.903686029	368	0.903383861
0.90428828	369	0.903987502
0.904887757	370	0.904588365
0.905484463	371	0.905186456
0.906078405	372	0.905781779
0.906669588	373	0.906374341
0.907258017	374	0.906964146
0.907843698	375	0.907551201
0.908426636	376	0.908135509
0.909006838	377	0.908717079
0.909584308	378	0.909295914
0.910159052	379	0.90987202
0.910731076	380	0.910445404
0.911300386	381	0.91101607
0.911866988	382	0.911584025
0.912430887	383	0.912149275
0.912992089	384	0.912711825
0.913550601	385	0.913271681
0.914106427	386	0.913828849
0.914659575	387	0.914383336
0.91521005	388	0.914935147
0.915757859	389	0.915484287
0.916303006	390	0.916030765
0.916845499	391	0.916574584
0.917385344	392	0.917115752
0.917922546	393	0.917654275
0.918457113	394	0.918190159
0.91898905	395	0.91872341
0.919518364	396	0.919254035
0.920045061	397	0.919782039
0.920569148	398	0.92030743
0.92109063	399	0.920830214
0.921609514	400	0.921350396
0.922125808	401	0.921867985
0.922639517	402	0.922382985
0.923150647	403	0.922895404
0.923659207	404	0.923405248
0.924165201	405	0.923912524
0.924668637	406	0.924417238
0.925169521	407	0.924919398
0.925667861	408	0.925419009
0.926163662	409	0.925916078
0.926656932	410	0.926410613
0.927147678	411	0.92690262
0.927635905	412	0.927392106
0.928121622	413	0.927879077
0.928604834	414	0.928363541
0.92908555	415	0.928845504
0.929563775	416	0.929324973
0.930039517	417	0.929801956
0.930512782	418	0.930276459
0.930983579	419	0.930748489
0.931451913	420	0.931218053
0.931917791	421	0.931685159
0.932381222	422	0.932149812
0.932842212	423	0.932612022
0.933300767	424	0.933071793
0.933756896	425	0.933529135
0.934210606	426	0.933984053
0.934661903	427	0.934436555
0.935110794	428	0.934886649
0.935557288	429	0.93533434
0.936001391	430	0.935779638
0.936443111	431	0.936222548
0.936882454	432	0.936663079
0.937319429	433	0.937101237
0.937754043	434	0.937537031
0.938186302	435	0.937970466
0.938616214	436	0.938401551
0.939043788	437	0.938830293
0.939469029	438	0.939256699
0.939891946	439	0.939680777
0.940312546	440	0.940102535
0.940730836	441	0.940521979
0.941146824	442	0.940939117
0.941560518	443	0.941353957
0.941971924	444	0.941766506
0.942381051	445	0.942176772
0.942787906	446	0.942584762
0.943192497	447	0.942990484
0.94359483	448	0.943393945
0.943994915	449	0.943795153
0.944392758	450	0.944194116
0.944788366	451	0.944590841
0.945181748	452	0.944985335
0.945572912	453	0.945377607
0.945961864	454	0.945767664
0.946348613	455	0.946155514
0.946733166	456	0.946541164
0.947115531	457	0.946924622
0.947495716	458	0.947305896
0.947873728	459	0.947684993
0.948249575	460	0.948061921
0.948623264	461	0.948436689
0.948994805	462	0.948809303
0.949364203	463	0.949179771
0.949731467	464	0.949548101
0.950096605	465	0.949914302
0.950459625	466	0.95027838
